row ID,pclass,survived,name,sex,age,sibsp,parch,ticket,fare,cabin,cabinCategory,embarked,boat,body,home.dest
Row889,3,yes,"Johansson Palmquist, Mr. Oskar Leander",male,26,0,0,347070,7.775,,,S,15,,
Row890,3,no,"Johansson, Mr. Erik",male,22,0,0,350052,7.7958,,,S,,156,
Row891,3,no,"Johansson, Mr. Gustaf Joel",male,33,0,0,7540,8.6542,,,S,,285,
Row892,3,no,"Johansson, Mr. Karl Johan",male,31,0,0,347063,7.775,,,S,,,
Row893,3,no,"Johansson, Mr. Nils",male,29,0,0,347467,7.8542,,,S,,,
Row894,3,yes,"Johnson, Master. Harold Theodor",male,4,1,1,347742,11.1333,,,S,15,,
Row895,3,yes,"Johnson, Miss. Eleanor Ileen",female,1,1,1,347742,11.1333,,,S,15,,
Row896,3,no,"Johnson, Mr. Alfred",male,49,0,0,LINE,0,,,S,,,
Row897,3,no,"Johnson, Mr. Malkolm Joackim",male,33,0,0,347062,7.775,,,S,,37,
Row898,3,no,"Johnson, Mr. William Cahoone Jr",male,19,0,0,LINE,0,,,S,,,
Row899,3,yes,"Johnson, Mrs. Oscar W (Elisabeth Vilhelmina Berg)",female,27,0,2,347742,11.1333,,,S,15,,
Row900,3,no,"Johnston, Master. William Arthur Willie",male,,1,2,W./C. 6607,23.45,,,S,,,
Row901,3,no,"Johnston, Miss. Catherine Helen Carrie",female,,1,2,W./C. 6607,23.45,,,S,,,
Row902,3,no,"Johnston, Mr. Andrew G",male,,1,2,W./C. 6607,23.45,,,S,,,
Row903,3,no,"Johnston, Mrs. Andrew G (Elizabeth Lily Watson)",female,,1,2,W./C. 6607,23.45,,,S,,,
Row904,3,no,"Jonkoff, Mr. Lalio",male,23,0,0,349204,7.8958,,,S,,,
Row905,3,yes,"Jonsson, Mr. Carl",male,32,0,0,350417,7.8542,,,S,15,,
Row906,3,no,"Jonsson, Mr. Nils Hilding",male,27,0,0,350408,7.8542,,,S,,,
Row907,3,no,"Jussila, Miss. Katriina",female,20,1,0,4136,9.825,,,S,,,
Row908,3,no,"Jussila, Miss. Mari Aina",female,21,1,0,4137,9.825,,,S,,,
Row909,3,yes,"Jussila, Mr. Eiriik",male,32,0,0,STON/O 2. 3101286,7.925,,,S,15,,
Row910,3,no,"Kallio, Mr. Nikolai Erland",male,17,0,0,STON/O 2. 3101274,7.125,,,S,,,
Row911,3,no,"Kalvik, Mr. Johannes Halvorsen",male,21,0,0,8475,8.4333,,,S,,,
Row912,3,no,"Karaic, Mr. Milan",male,30,0,0,349246,7.8958,,,S,,,
Row913,3,yes,"Karlsson, Mr. Einar Gervasius",male,21,0,0,350053,7.7958,,,S,13,,
Row914,3,no,"Karlsson, Mr. Julius Konrad Eugen",male,33,0,0,347465,7.8542,,,S,,,
Row915,3,no,"Karlsson, Mr. Nils August",male,22,0,0,350060,7.5208,,,S,,,
Row916,3,yes,"Karun, Miss. Manca",female,4,0,1,349256,13.4167,,,C,15,,
Row917,3,yes,"Karun, Mr. Franz",male,39,0,1,349256,13.4167,,,C,15,,
Row918,3,no,"Kassem, Mr. Fared",male,,0,0,2700,7.2292,,,C,,,
Row919,3,no,"Katavelas, Mr. Vassilios (Catavelas Vassilios)",male,18.5,0,0,2682,7.2292,,,C,,58,
Row920,3,no,"Keane, Mr. Andrew Andy",male,,0,0,12460,7.75,,,Q,,,
Row921,3,no,"Keefe, Mr. Arthur",male,,0,0,323592,7.25,,,S,A,,
Row922,3,yes,"Kelly, Miss. Anna Katherine Annie Kate",female,,0,0,9234,7.75,,,Q,16,,
Row923,3,yes,"Kelly, Miss. Mary",female,,0,0,14312,7.75,,,Q,D,,
Row924,3,no,"Kelly, Mr. James",male,34.5,0,0,330911,7.8292,,,Q,,70,
Row925,3,no,"Kelly, Mr. James",male,44,0,0,363592,8.05,,,S,,,
Row926,3,yes,"Kennedy, Mr. John",male,,0,0,368783,7.75,,,Q,,,
Row927,3,no,"Khalil, Mr. Betros",male,,1,0,2660,14.4542,,,C,,,
Row928,3,no,"Khalil, Mrs. Betros (Zahie Maria Elias)",female,,1,0,2660,14.4542,,,C,,,
Row929,3,no,"Kiernan, Mr. John",male,,1,0,367227,7.75,,,Q,,,
Row930,3,no,"Kiernan, Mr. Philip",male,,1,0,367229,7.75,,,Q,,,
Row931,3,no,"Kilgannon, Mr. Thomas J",male,,0,0,36865,7.7375,,,Q,,,
Row932,3,no,"Kink, Miss. Maria",female,22,2,0,315152,8.6625,,,S,,,
Row933,3,no,"Kink, Mr. Vincenz",male,26,2,0,315151,8.6625,,,S,,,
Row934,3,yes,"Kink-Heilmann, Miss. Luise Gretchen",female,4,0,2,315153,22.025,,,S,2,,
Row935,3,yes,"Kink-Heilmann, Mr. Anton",male,29,3,1,315153,22.025,,,S,2,,
Row936,3,yes,"Kink-Heilmann, Mrs. Anton (Luise Heilmann)",female,26,1,1,315153,22.025,,,S,2,,
Row937,3,no,"Klasen, Miss. Gertrud Emilia",female,1,1,1,350405,12.1833,,,S,,,
Row938,3,no,"Klasen, Mr. Klas Albin",male,18,1,1,350404,7.8542,,,S,,,
Row939,3,no,"Klasen, Mrs. (Hulda Kristina Eugenia Lofqvist)",female,36,0,2,350405,12.1833,,,S,,,
Row940,3,no,"Kraeff, Mr. Theodor",male,,0,0,349253,7.8958,,,C,,,
Row941,3,yes,"Krekorian, Mr. Neshan",male,25,0,0,2654,7.2292,F E57,F,C,10,,
Row942,3,no,"Lahoud, Mr. Sarkis",male,,0,0,2624,7.225,,,C,,,
Row943,3,no,"Laitinen, Miss. Kristina Sofia",female,37,0,0,4135,9.5875,,,S,,,
Row944,3,no,"Laleff, Mr. Kristo",male,,0,0,349217,7.8958,,,S,,,
Row945,3,yes,"Lam, Mr. Ali",male,,0,0,1601,56.4958,,,S,C,,
Row946,3,no,"Lam, Mr. Len",male,,0,0,1601,56.4958,,,S,,,
Row947,3,yes,"Landergren, Miss. Aurora Adelia",female,22,0,0,C 7077,7.25,,,S,13,,
Row948,3,no,"Lane, Mr. Patrick",male,,0,0,7935,7.75,,,Q,,,
Row949,3,yes,"Lang, Mr. Fang",male,26,0,0,1601,56.4958,,,S,14,,
Row950,3,no,"Larsson, Mr. August Viktor",male,29,0,0,7545,9.4833,,,S,,,
Row951,3,no,"Larsson, Mr. Bengt Edvin",male,29,0,0,347067,7.775,,,S,,,
Row952,3,no,"Larsson-Rondberg, Mr. Edvard A",male,22,0,0,347065,7.775,,,S,,,
Row953,3,yes,"Leeni, Mr. Fahim (Philip Zenni)",male,22,0,0,2620,7.225,,,C,6,,
Row954,3,no,"Lefebre, Master. Henry Forbes",male,,3,1,4133,25.4667,,,S,,,
Row955,3,no,"Lefebre, Miss. Ida",female,,3,1,4133,25.4667,,,S,,,
Row956,3,no,"Lefebre, Miss. Jeannie",female,,3,1,4133,25.4667,,,S,,,
Row957,3,no,"Lefebre, Miss. Mathilde",female,,3,1,4133,25.4667,,,S,,,
Row958,3,no,"Lefebre, Mrs. Frank (Frances)",female,,0,4,4133,25.4667,,,S,,,
Row959,3,no,"Leinonen, Mr. Antti Gustaf",male,32,0,0,STON/O 2. 3101292,7.925,,,S,,,
Row960,3,no,"Lemberopolous, Mr. Peter L",male,34.5,0,0,2683,6.4375,,,C,,196,
Row961,3,no,"Lennon, Miss. Mary",female,,1,0,370371,15.5,,,Q,,,
Row962,3,no,"Lennon, Mr. Denis",male,,1,0,370371,15.5,,,Q,,,
Row963,3,no,"Leonard, Mr. Lionel",male,36,0,0,LINE,0,,,S,,,
Row964,3,no,"Lester, Mr. James",male,39,0,0,A/4 48871,24.15,,,S,,,
Row965,3,no,"Lievens, Mr. Rene Aime",male,24,0,0,345781,9.5,,,S,,,
Row966,3,no,"Lindahl, Miss. Agda Thorilda Viktoria",female,25,0,0,347071,7.775,,,S,,,
Row967,3,no,"Lindblom, Miss. Augusta Charlotta",female,45,0,0,347073,7.75,,,S,,,
Row968,3,no,"Lindell, Mr. Edvard Bengtsson",male,36,1,0,349910,15.55,,,S,A,,
Row969,3,no,"Lindell, Mrs. Edvard Bengtsson (Elin Gerda Persson)",female,30,1,0,349910,15.55,,,S,A,,
Row970,3,yes,"Lindqvist, Mr. Eino William",male,20,1,0,STON/O 2. 3101285,7.925,,,S,15,,
Row971,3,no,"Linehan, Mr. Michael",male,,0,0,330971,7.8792,,,Q,,,
Row972,3,no,"Ling, Mr. Lee",male,28,0,0,1601,56.4958,,,S,,,
Row973,3,no,"Lithman, Mr. Simon",male,,0,0,S.O./P.P. 251,7.55,,,S,,,
Row974,3,no,"Lobb, Mr. William Arthur",male,30,1,0,A/5. 3336,16.1,,,S,,,
Row975,3,no,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",female,26,1,0,A/5. 3336,16.1,,,S,,,
Row976,3,no,"Lockyer, Mr. Edward",male,,0,0,1222,7.8792,,,S,,153,
Row977,3,no,"Lovell, Mr. John Hall (Henry)",male,20.5,0,0,A/5 21173,7.25,,,S,,,
Row978,3,yes,"Lulic, Mr. Nikola",male,27,0,0,315098,8.6625,,,S,15,,
Row979,3,no,"Lundahl, Mr. Johan Svensson",male,51,0,0,347743,7.0542,,,S,,,
Row980,3,yes,"Lundin, Miss. Olga Elida",female,23,0,0,347469,7.8542,,,S,10,,
Row981,3,yes,"Lundstrom, Mr. Thure Edvin",male,32,0,0,350403,7.5792,,,S,15,,
Row982,3,no,"Lyntakoff, Mr. Stanko",male,,0,0,349235,7.8958,,,S,,,
Row983,3,no,"MacKay, Mr. George William",male,,0,0,C.A. 42795,7.55,,,S,,,
Row984,3,yes,"Madigan, Miss. Margaret Maggie",female,,0,0,370370,7.75,,,Q,15,,
Row985,3,yes,"Madsen, Mr. Fridtjof Arne",male,24,0,0,C 17369,7.1417,,,S,13,,
Row986,3,no,"Maenpaa, Mr. Matti Alexanteri",male,22,0,0,STON/O 2. 3101275,7.125,,,S,,,
Row987,3,no,"Mahon, Miss. Bridget Delia",female,,0,0,330924,7.8792,,,Q,,,
Row988,3,no,"Mahon, Mr. John",male,,0,0,AQ/4 3130,7.75,,,Q,,,
Row989,3,no,"Maisner, Mr. Simon",male,,0,0,A/S 2816,8.05,,,S,,,
Row990,3,no,"Makinen, Mr. Kalle Edvard",male,29,0,0,STON/O 2. 3101268,7.925,,,S,,,
Row991,3,yes,"Mamee, Mr. Hanna",male,,0,0,2677,7.2292,,,C,15,,
Row992,3,no,"Mangan, Miss. Mary",female,30.5,0,0,364850,7.75,,,Q,,61,
Row993,3,yes,"Mannion, Miss. Margareth",female,,0,0,36866,7.7375,,,Q,16,,
Row994,3,no,"Mardirosian, Mr. Sarkis",male,,0,0,2655,7.2292,F E46,F,C,,,
Row995,3,no,"Markoff, Mr. Marin",male,35,0,0,349213,7.8958,,,C,,,
Row996,3,no,"Markun, Mr. Johann",male,33,0,0,349257,7.8958,,,S,,,
Row997,3,yes,"Masselmani, Mrs. Fatima",female,,0,0,2649,7.225,,,C,C,,
Row998,3,no,"Matinoff, Mr. Nicola",male,,0,0,349255,7.8958,,,C,,,
Row999,3,yes,"McCarthy, Miss. Catherine Katie",female,,0,0,383123,7.75,,,Q,15 16,,
Row1000,3,yes,"McCormack, Mr. Thomas Joseph",male,,0,0,367228,7.75,,,Q,,,
Row1001,3,yes,"McCoy, Miss. Agnes",female,,2,0,367226,23.25,,,Q,16,,
Row1002,3,yes,"McCoy, Miss. Alicia",female,,2,0,367226,23.25,,,Q,16,,
Row1003,3,yes,"McCoy, Mr. Bernard",male,,2,0,367226,23.25,,,Q,16,,
Row1004,3,yes,"McDermott, Miss. Brigdet Delia",female,,0,0,330932,7.7875,,,Q,13,,
Row1005,3,no,"McEvoy, Mr. Michael",male,,0,0,36568,15.5,,,Q,,,
Row1006,3,yes,"McGovern, Miss. Mary",female,,0,0,330931,7.8792,,,Q,13,,
Row1007,3,yes,"McGowan, Miss. Anna Annie",female,15,0,0,330923,8.0292,,,Q,,,
Row1008,3,no,"McGowan, Miss. Katherine",female,35,0,0,9232,7.75,,,Q,,,
Row1009,3,no,"McMahon, Mr. Martin",male,,0,0,370372,7.75,,,Q,,,
Row1010,3,no,"McNamee, Mr. Neal",male,24,1,0,376566,16.1,,,S,,,
Row1011,3,no,"McNamee, Mrs. Neal (Eileen O'Leary)",female,19,1,0,376566,16.1,,,S,,53,
Row1012,3,no,"McNeill, Miss. Bridget",female,,0,0,370368,7.75,,,Q,,,
Row1013,3,no,"Meanwell, Miss. (Marion Ogden)",female,,0,0,SOTON/O.Q. 392087,8.05,,,S,,,
Row1014,3,no,"Meek, Mrs. Thomas (Annie Louise Rowley)",female,,0,0,343095,8.05,,,S,,,
Row1015,3,no,"Meo, Mr. Alfonzo",male,55.5,0,0,A.5. 11206,8.05,,,S,,201,
Row1016,3,no,"Mernagh, Mr. Robert",male,,0,0,368703,7.75,,,Q,,,
Row1017,3,yes,"Midtsjo, Mr. Karl Albert",male,21,0,0,345501,7.775,,,S,15,,
Row1018,3,no,"Miles, Mr. Frank",male,,0,0,359306,8.05,,,S,,,
Row1019,3,no,"Mineff, Mr. Ivan",male,24,0,0,349233,7.8958,,,S,,,
Row1020,3,no,"Minkoff, Mr. Lazar",male,21,0,0,349211,7.8958,,,S,,,
Row1021,3,no,"Mionoff, Mr. Stoytcho",male,28,0,0,349207,7.8958,,,S,,,
Row1022,3,no,"Mitkoff, Mr. Mito",male,,0,0,349221,7.8958,,,S,,,
Row1023,3,yes,"Mockler, Miss. Helen Mary Ellie",female,,0,0,330980,7.8792,,,Q,16,,
Row1024,3,no,"Moen, Mr. Sigurd Hansen",male,25,0,0,348123,7.65,F G73,F,S,,309,
Row1025,3,yes,"Moor, Master. Meier",male,6,0,1,392096,12.475,E121,E,S,14,,
Row1026,3,yes,"Moor, Mrs. (Beila)",female,27,0,1,392096,12.475,E121,E,S,14,,
Row1027,3,no,"Moore, Mr. Leonard Charles",male,,0,0,A4. 54510,8.05,,,S,,,
Row1028,3,yes,"Moran, Miss. Bertha",female,,1,0,371110,24.15,,,Q,16,,
Row1029,3,no,"Moran, Mr. Daniel J",male,,1,0,371110,24.15,,,Q,,,
Row1030,3,no,"Moran, Mr. James",male,,0,0,330877,8.4583,,,Q,,,
Row1031,3,no,"Morley, Mr. William",male,34,0,0,364506,8.05,,,S,,,
Row1032,3,no,"Morrow, Mr. Thomas Rowan",male,,0,0,372622,7.75,,,Q,,,
Row1033,3,yes,"Moss, Mr. Albert Johan",male,,0,0,312991,7.775,,,S,B,,
Row1034,3,yes,"Moubarek, Master. Gerios",male,,1,1,2661,15.2458,,,C,C,,
Row1035,3,yes,"Moubarek, Master. Halim Gonios (William George)",male,,1,1,2661,15.2458,,,C,C,,
Row1036,3,yes,"Moubarek, Mrs. George (Omine Amenia Alexander)",female,,0,2,2661,15.2458,,,C,C,,
Row1037,3,yes,"Moussa, Mrs. (Mantoura Boulos)",female,,0,0,2626,7.2292,,,C,,,
Row1038,3,no,"Moutal, Mr. Rahamin Haim",male,,0,0,374746,8.05,,,S,,,
Row1039,3,yes,"Mullens, Miss. Katherine Katie",female,,0,0,35852,7.7333,,,Q,16,,
Row1040,3,yes,"Mulvihill, Miss. Bertha E",female,24,0,0,382653,7.75,,,Q,15,,
Row1041,3,no,"Murdlin, Mr. Joseph",male,,0,0,A./5. 3235,8.05,,,S,,,
Row1042,3,yes,"Murphy, Miss. Katherine Kate",female,,1,0,367230,15.5,,,Q,16,,
Row1043,3,yes,"Murphy, Miss. Margaret Jane",female,,1,0,367230,15.5,,,Q,16,,
Row1044,3,yes,"Murphy, Miss. Nora",female,,0,0,36568,15.5,,,Q,16,,
Row1045,3,no,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",male,18,0,0,347078,7.75,,,S,,,
Row1046,3,no,"Naidenoff, Mr. Penko",male,22,0,0,349206,7.8958,,,S,,,
Row1047,3,yes,"Najib, Miss. Adele Kiamie Jane",female,15,0,0,2667,7.225,,,C,C,,
Row1048,3,yes,"Nakid, Miss. Maria (Mary)",female,1,0,2,2653,15.7417,,,C,C,,
Row1049,3,yes,"Nakid, Mr. Sahid",male,20,1,1,2653,15.7417,,,C,C,,
Row1050,3,yes,"Nakid, Mrs. Said (Waika Mary Mowad)",female,19,1,1,2653,15.7417,,,C,C,,
Row1051,3,no,"Nancarrow, Mr. William Henry",male,33,0,0,A./5. 3338,8.05,,,S,,,
Row1052,3,no,"Nankoff, Mr. Minko",male,,0,0,349218,7.8958,,,S,,,
Row1053,3,no,"Nasr, Mr. Mustafa",male,,0,0,2652,7.2292,,,C,,,
Row1054,3,no,"Naughton, Miss. Hannah",female,,0,0,365237,7.75,,,Q,,,
Row1055,3,no,"Nenkoff, Mr. Christo",male,,0,0,349234,7.8958,,,S,,,
Row1056,3,yes,"Nicola-Yarred, Master. Elias",male,12,1,0,2651,11.2417,,,C,C,,
Row1057,3,yes,"Nicola-Yarred, Miss. Jamila",female,14,1,0,2651,11.2417,,,C,C,,
Row1058,3,no,"Nieminen, Miss. Manta Josefina",female,29,0,0,3101297,7.925,,,S,,,
Row1059,3,no,"Niklasson, Mr. Samuel",male,28,0,0,363611,8.05,,,S,,,
Row1060,3,yes,"Nilsson, Miss. Berta Olivia",female,18,0,0,347066,7.775,,,S,D,,
Row1061,3,yes,"Nilsson, Miss. Helmina Josefina",female,26,0,0,347470,7.8542,,,S,13,,
Row1062,3,no,"Nilsson, Mr. August Ferdinand",male,21,0,0,350410,7.8542,,,S,,,
Row1063,3,no,"Nirva, Mr. Iisakki Antino Aijo",male,41,0,0,SOTON/O2 3101272,7.125,,,S,,,"Finland Sudbury, ON"
Row1064,3,yes,"Niskanen, Mr. Juha",male,39,0,0,STON/O 2. 3101289,7.925,,,S,9,,
Row1065,3,no,"Nosworthy, Mr. Richard Cater",male,21,0,0,A/4. 39886,7.8,,,S,,,
Row1066,3,no,"Novel, Mr. Mansouer",male,28.5,0,0,2697,7.2292,,,C,,181,
Row1067,3,yes,"Nysten, Miss. Anna Sofia",female,22,0,0,347081,7.75,,,S,13,,
Row1068,3,no,"Nysveen, Mr. Johan Hansen",male,61,0,0,345364,6.2375,,,S,,,
Row1069,3,no,"O'Brien, Mr. Thomas",male,,1,0,370365,15.5,,,Q,,,
Row1070,3,no,"O'Brien, Mr. Timothy",male,,0,0,330979,7.8292,,,Q,,,
Row1071,3,yes,"O'Brien, Mrs. Thomas (Johanna Hannah Godfrey)",female,,1,0,370365,15.5,,,Q,,,
Row1072,3,no,"O'Connell, Mr. Patrick D",male,,0,0,334912,7.7333,,,Q,,,
Row1073,3,no,"O'Connor, Mr. Maurice",male,,0,0,371060,7.75,,,Q,,,
Row1074,3,no,"O'Connor, Mr. Patrick",male,,0,0,366713,7.75,,,Q,,,
Row1075,3,no,"Odahl, Mr. Nils Martin",male,23,0,0,7267,9.225,,,S,,,
Row1076,3,no,"O'Donoghue, Ms. Bridget",female,,0,0,364856,7.75,,,Q,,,
Row1077,3,yes,"O'Driscoll, Miss. Bridget",female,,0,0,14311,7.75,,,Q,D,,
Row1078,3,yes,"O'Dwyer, Miss. Ellen Nellie",female,,0,0,330959,7.8792,,,Q,,,
Row1079,3,yes,"Ohman, Miss. Velin",female,22,0,0,347085,7.775,,,S,C,,
Row1080,3,yes,"O'Keefe, Mr. Patrick",male,,0,0,368402,7.75,,,Q,B,,
Row1081,3,yes,"O'Leary, Miss. Hanora Norah",female,,0,0,330919,7.8292,,,Q,13,,
Row1082,3,yes,"Olsen, Master. Artur Karl",male,9,0,1,C 17368,3.1708,,,S,13,,
Row1083,3,no,"Olsen, Mr. Henry Margido",male,28,0,0,C 4001,22.525,,,S,,173,
Row1084,3,no,"Olsen, Mr. Karl Siegwart Andreas",male,42,0,1,4579,8.4042,,,S,,,
Row1085,3,no,"Olsen, Mr. Ole Martin",male,,0,0,Fa 265302,7.3125,,,S,,,
Row1086,3,no,"Olsson, Miss. Elina",female,31,0,0,350407,7.8542,,,S,,,
Row1087,3,no,"Olsson, Mr. Nils Johan Goransson",male,28,0,0,347464,7.8542,,,S,,,
Row1088,3,yes,"Olsson, Mr. Oscar Wilhelm",male,32,0,0,347079,7.775,,,S,A,,
Row1089,3,no,"Olsvigen, Mr. Thor Anderson",male,20,0,0,6563,9.225,,,S,,89,"Oslo, Norway Cameron, WI"
Row1090,3,no,"Oreskovic, Miss. Jelka",female,23,0,0,315085,8.6625,,,S,,,
Row1091,3,no,"Oreskovic, Miss. Marija",female,20,0,0,315096,8.6625,,,S,,,
Row1092,3,no,"Oreskovic, Mr. Luka",male,20,0,0,315094,8.6625,,,S,,,
Row1093,3,no,"Osen, Mr. Olaf Elon",male,16,0,0,7534,9.2167,,,S,,,
Row1094,3,yes,"Osman, Mrs. Mara",female,31,0,0,349244,8.6833,,,S,,,
Row1095,3,no,"O'Sullivan, Miss. Bridget Mary",female,,0,0,330909,7.6292,,,Q,,,
Row1096,3,no,"Palsson, Master. Gosta Leonard",male,2,3,1,349909,21.075,,,S,,4,
Row1097,3,no,"Palsson, Master. Paul Folke",male,6,3,1,349909,21.075,,,S,,,
Row1098,3,no,"Palsson, Miss. Stina Viola",female,3,3,1,349909,21.075,,,S,,,
Row1099,3,no,"Palsson, Miss. Torborg Danira",female,8,3,1,349909,21.075,,,S,,,
Row1100,3,no,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,29,0,4,349909,21.075,,,S,,206,
Row1101,3,no,"Panula, Master. Eino Viljami",male,1,4,1,3101295,39.6875,,,S,,,
Row1102,3,no,"Panula, Master. Juha Niilo",male,7,4,1,3101295,39.6875,,,S,,,
Row1103,3,no,"Panula, Master. Urho Abraham",male,2,4,1,3101295,39.6875,,,S,,,
Row1104,3,no,"Panula, Mr. Ernesti Arvid",male,16,4,1,3101295,39.6875,,,S,,,
Row1105,3,no,"Panula, Mr. Jaako Arnold",male,14,4,1,3101295,39.6875,,,S,,,
Row1106,3,no,"Panula, Mrs. Juha (Maria Emilia Ojala)",female,41,0,5,3101295,39.6875,,,S,,,
Row1107,3,no,"Pasic, Mr. Jakob",male,21,0,0,315097,8.6625,,,S,,,
Row1108,3,no,"Patchett, Mr. George",male,19,0,0,358585,14.5,,,S,,,
Row1109,3,no,"Paulner, Mr. Uscher",male,,0,0,3411,8.7125,,,C,,,
Row1110,3,no,"Pavlovic, Mr. Stefo",male,32,0,0,349242,7.8958,,,S,,,
Row1111,3,no,"Peacock, Master. Alfred Edward",male,0.75,1,1,SOTON/O.Q. 3101315,13.775,,,S,,,
Row1112,3,no,"Peacock, Miss. Treasteall",female,3,1,1,SOTON/O.Q. 3101315,13.775,,,S,,,
Row1113,3,no,"Peacock, Mrs. Benjamin (Edith Nile)",female,26,0,2,SOTON/O.Q. 3101315,13.775,,,S,,,
Row1114,3,no,"Pearce, Mr. Ernest",male,,0,0,343271,7,,,S,,,
Row1115,3,no,"Pedersen, Mr. Olaf",male,,0,0,345498,7.775,,,S,,,
Row1116,3,no,"Peduzzi, Mr. Joseph",male,,0,0,A/5 2817,8.05,,,S,,,
Row1117,3,no,"Pekoniemi, Mr. Edvard",male,21,0,0,STON/O 2. 3101294,7.925,,,S,,,
Row1118,3,no,"Peltomaki, Mr. Nikolai Johannes",male,25,0,0,STON/O 2. 3101291,7.925,,,S,,,
Row1119,3,no,"Perkin, Mr. John Henry",male,22,0,0,A/5 21174,7.25,,,S,,,
Row1120,3,yes,"Persson, Mr. Ernst Ulrik",male,25,1,0,347083,7.775,,,S,15,,
Row1121,3,yes,"Peter, Master. Michael J",male,,1,1,2668,22.3583,,,C,C,,
Row1122,3,yes,"Peter, Miss. Anna",female,,1,1,2668,22.3583,F E69,F,C,D,,
Row1123,3,yes,"Peter, Mrs. Catherine (Catherine Rizk)",female,,0,2,2668,22.3583,,,C,D,,
Row1124,3,no,"Peters, Miss. Katie",female,,0,0,330935,8.1375,,,Q,,,
Row1125,3,no,"Petersen, Mr. Marius",male,24,0,0,342441,8.05,,,S,,,
Row1126,3,no,"Petranec, Miss. Matilda",female,28,0,0,349245,7.8958,,,S,,,
Row1127,3,no,"Petroff, Mr. Nedelio",male,19,0,0,349212,7.8958,,,S,,,
Row1128,3,no,"Petroff, Mr. Pastcho (Pentcho)",male,,0,0,349215,7.8958,,,S,,,
Row1129,3,no,"Petterson, Mr. Johan Emil",male,25,1,0,347076,7.775,,,S,,,
Row1130,3,no,"Pettersson, Miss. Ellen Natalia",female,18,0,0,347087,7.775,,,S,,,
Row1131,3,yes,"Pickard, Mr. Berk (Berk Trembisky)",male,32,0,0,SOTON/O.Q. 392078,8.05,E10,E,S,9,,
Row1132,3,no,"Plotcharsky, Mr. Vasil",male,,0,0,349227,7.8958,,,S,,,
Row1133,3,no,"Pokrnic, Mr. Mate",male,17,0,0,315095,8.6625,,,S,,,
Row1134,3,no,"Pokrnic, Mr. Tome",male,24,0,0,315092,8.6625,,,S,,,
Row1135,3,no,"Radeff, Mr. Alexander",male,,0,0,349223,7.8958,,,S,,,
Row1136,3,no,"Rasmussen, Mrs. (Lena Jacobsen Solvang)",female,,0,0,65305,8.1125,,,S,,,
Row1137,3,no,"Razi, Mr. Raihed",male,,0,0,2629,7.2292,,,C,,,
Row1138,3,no,"Reed, Mr. James George",male,,0,0,362316,7.25,,,S,,,
Row1139,3,no,"Rekic, Mr. Tido",male,38,0,0,349249,7.8958,,,S,,,
Row1140,3,no,"Reynolds, Mr. Harold J",male,21,0,0,342684,8.05,,,S,,,
Row1141,3,no,"Rice, Master. Albert",male,10,4,1,382652,29.125,,,Q,,,
Row1142,3,no,"Rice, Master. Arthur",male,4,4,1,382652,29.125,,,Q,,,
Row1143,3,no,"Rice, Master. Eric",male,7,4,1,382652,29.125,,,Q,,,
Row1144,3,no,"Rice, Master. Eugene",male,2,4,1,382652,29.125,,,Q,,,
Row1145,3,no,"Rice, Master. George Hugh",male,8,4,1,382652,29.125,,,Q,,,
Row1146,3,no,"Rice, Mrs. William (Margaret Norton)",female,39,0,5,382652,29.125,,,Q,,327,
Row1147,3,no,"Riihivouri, Miss. Susanna Juhantytar Sanni",female,22,0,0,3101295,39.6875,,,S,,,
Row1148,3,no,"Rintamaki, Mr. Matti",male,35,0,0,STON/O 2. 3101273,7.125,,,S,,,
Row1149,3,yes,"Riordan, Miss. Johanna Hannah",female,,0,0,334915,7.7208,,,Q,13,,
Row1150,3,no,"Risien, Mr. Samuel Beard",male,,0,0,364498,14.5,,,S,,,
Row1151,3,no,"Risien, Mrs. Samuel (Emma)",female,,0,0,364498,14.5,,,S,,,
Row1152,3,no,"Robins, Mr. Alexander A",male,50,1,0,A/5. 3337,14.5,,,S,,119,
Row1153,3,no,"Robins, Mrs. Alexander A (Grace Charity Laury)",female,47,1,0,A/5. 3337,14.5,,,S,,7,
Row1154,3,no,"Rogers, Mr. William John",male,,0,0,S.C./A.4. 23567,8.05,,,S,,,
Row1155,3,no,"Rommetvedt, Mr. Knud Paust",male,,0,0,312993,7.775,,,S,,,
Row1156,3,no,"Rosblom, Miss. Salli Helena",female,2,1,1,370129,20.2125,,,S,,,
Row1157,3,no,"Rosblom, Mr. Viktor Richard",male,18,1,1,370129,20.2125,,,S,,,
Row1158,3,no,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",female,41,0,2,370129,20.2125,,,S,,,
Row1159,3,yes,"Roth, Miss. Sarah A",female,,0,0,342712,8.05,,,S,C,,
Row1160,3,no,"Rouse, Mr. Richard Henry",male,50,0,0,A/5 3594,8.05,,,S,,,
Row1161,3,no,"Rush, Mr. Alfred George John",male,16,0,0,A/4. 20589,8.05,,,S,,,
Row1162,3,yes,"Ryan, Mr. Edward",male,,0,0,383162,7.75,,,Q,14,,
Row1163,3,no,"Ryan, Mr. Patrick",male,,0,0,371110,24.15,,,Q,,,
